"","GO_ID","gene"
"3623","KEGG_RNA_DEGRADATION","ENO2"
"3624","KEGG_RNA_DEGRADATION","CNOT6"
"3625","KEGG_RNA_DEGRADATION","C1DP2"
"3626","KEGG_RNA_DEGRADATION","LSM2"
"3627","KEGG_RNA_DEGRADATION","DCP2"
"3628","KEGG_RNA_DEGRADATION","HSPD1"
"3629","KEGG_RNA_DEGRADATION","EXOSC9"
"3630","KEGG_RNA_DEGRADATION","EXOSC10"
"3631","KEGG_RNA_DEGRADATION","EDC3"
"3632","KEGG_RNA_DEGRADATION","DCPS"
"3633","KEGG_RNA_DEGRADATION","PAPOLB"
"3634","KEGG_RNA_DEGRADATION","DCP1B"
"3635","KEGG_RNA_DEGRADATION","WDR61"
"3636","KEGG_RNA_DEGRADATION","CNOT8"
"3637","KEGG_RNA_DEGRADATION","PAPOLG"
"3638","KEGG_RNA_POLYMERASE","POLR2G"
"3639","KEGG_RNA_POLYMERASE","POLR2H"
"3640","KEGG_RNA_POLYMERASE","POLR2E"
"3641","KEGG_RNA_POLYMERASE","POLR2F"
"3642","KEGG_RNA_POLYMERASE","POLR1C"
"3643","KEGG_RNA_POLYMERASE","POLR2I"
"3644","KEGG_RNA_POLYMERASE","POLR2J"
"3645","KEGG_RNA_POLYMERASE","POLR3D"
"3646","KEGG_RNA_POLYMERASE","POLR1D"
"3647","KEGG_RNA_POLYMERASE","POLR3K"
"3648","KEGG_RNA_POLYMERASE","POLR3GL"
"3649","KEGG_RNA_POLYMERASE","POLR1B"
"3650","KEGG_RNA_POLYMERASE","POLR2K"
"3651","KEGG_RNA_POLYMERASE","POLR2J2"
"3652","KEGG_RNA_POLYMERASE","POLR2L"
"3653","KEGG_RNA_POLYMERASE","POLR3H"
"3654","KEGG_RNA_POLYMERASE","POLR1E"
"3655","KEGG_RNA_POLYMERASE","POLR2J3"
"3656","KEGG_RNA_POLYMERASE","POLR1A"
"3657","KEGG_RNA_POLYMERASE","POLR3C"
"3658","KEGG_RNA_POLYMERASE","POLR2B"
"3659","KEGG_RNA_POLYMERASE","POLR3A"
"3660","KEGG_RNA_POLYMERASE","POLR3G"
"3661","KEGG_RNA_POLYMERASE","POLR3B"
"3662","KEGG_RNA_POLYMERASE","POLR2A"
"3663","KEGG_RNA_POLYMERASE","POLR3F"
"3664","KEGG_RNA_POLYMERASE","POLR2D"
"3665","KEGG_RNA_POLYMERASE","POLR2C"
"3666","KEGG_RNA_POLYMERASE","POLR1H"
"3667","KEGG_DNA_REPLICATION","DNA2"
"3668","KEGG_DNA_REPLICATION","POLE4"
"3669","KEGG_DNA_REPLICATION","POLE3"
"3670","KEGG_DNA_REPLICATION","PRIM1"
"3671","KEGG_DNA_REPLICATION","PRIM2"
"3672","KEGG_DNA_REPLICATION","POLD4"
"3673","KEGG_DNA_REPLICATION","RFC4"
"3674","KEGG_DNA_REPLICATION","RFC5"
"3675","KEGG_DNA_REPLICATION","RPA1"
"3676","KEGG_DNA_REPLICATION","POLA1"
"3677","KEGG_DNA_REPLICATION","RPA3"
"3678","KEGG_DNA_REPLICATION","POLD3"
"3679","KEGG_DNA_REPLICATION","RNASEH2B"
"3680","KEGG_DNA_REPLICATION","RPA2"
"3681","KEGG_DNA_REPLICATION","PCNA"
"3682","KEGG_DNA_REPLICATION","RPA4"
"3683","KEGG_DNA_REPLICATION","RNASEH1"
"3684","KEGG_DNA_REPLICATION","RNASEH2C"
"3685","KEGG_DNA_REPLICATION","MCM4"
"3686","KEGG_DNA_REPLICATION","POLE2"
"3687","KEGG_DNA_REPLICATION","MCM3"
"3688","KEGG_DNA_REPLICATION","MCM6"
"3689","KEGG_DNA_REPLICATION","MCM5"
"3690","KEGG_DNA_REPLICATION","POLA2"
"3691","KEGG_DNA_REPLICATION","MCM7"
"3692","KEGG_DNA_REPLICATION","POLD1"
"3693","KEGG_DNA_REPLICATION","POLD2"
"3694","KEGG_DNA_REPLICATION","RNASEH2A"
"3695","KEGG_DNA_REPLICATION","POLE"
"3696","KEGG_DNA_REPLICATION","RFC1"
"3697","KEGG_DNA_REPLICATION","RFC3"
"3698","KEGG_DNA_REPLICATION","RFC2"
"3699","KEGG_DNA_REPLICATION","MCM2"
"3700","KEGG_DNA_REPLICATION","FEN1"
"3701","KEGG_DNA_REPLICATION","LIG1"
"3702","KEGG_DNA_REPLICATION","SSBP1"
"3703","KEGG_SPLICEOSOME","EFTUD2"
"3704","KEGG_SPLICEOSOME","LSM5"
"3705","KEGG_SPLICEOSOME","SF3A1"
"3706","KEGG_SPLICEOSOME","HNRNPA1L2"
"3707","KEGG_SPLICEOSOME","SF3B2"
"3708","KEGG_SPLICEOSOME","PRPF19"
"3709","KEGG_SPLICEOSOME","SNRNP27"
"3710","KEGG_SPLICEOSOME","HNRNPA3"
"3711","KEGG_SPLICEOSOME","LSM6"
"3712","KEGG_SPLICEOSOME","USP39"
"3713","KEGG_SPLICEOSOME","DDX42"
"3714","KEGG_SPLICEOSOME","NCBP1"
"3715","KEGG_SPLICEOSOME","SF3B1"
"3716","KEGG_SPLICEOSOME","MAGOH"
"3717","KEGG_SPLICEOSOME","CDC40"
"3718","KEGG_SPLICEOSOME","SF3B3"
"3719","KEGG_SPLICEOSOME","SRSF9"
"3720","KEGG_SPLICEOSOME","ACIN1"
"3721","KEGG_SPLICEOSOME","TXNL4A"
"3722","KEGG_SPLICEOSOME","TCERG1"
"3723","KEGG_SPLICEOSOME","U2AF2"
"3724","KEGG_SPLICEOSOME","RBM17"
"3725","KEGG_SPLICEOSOME","PRPF38B"
"3726","KEGG_SPLICEOSOME","THOC1"
"3727","KEGG_SPLICEOSOME","PLRG1"
"3728","KEGG_SPLICEOSOME","CCDC12"
"3729","KEGG_SPLICEOSOME","MAGOHB"
"3730","KEGG_SPLICEOSOME","HSPA8"
"3731","KEGG_SPLICEOSOME","LSM7"
"3732","KEGG_SPLICEOSOME","CHERP"
"3733","KEGG_SPLICEOSOME","LSM8"
"3734","KEGG_SPLICEOSOME","PQBP1"
"3735","KEGG_SPLICEOSOME","RBMX"
"3736","KEGG_SPLICEOSOME","LSM4"
"3737","KEGG_SPLICEOSOME","EIF4A3"
"3738","KEGG_SPLICEOSOME","SF3A3"
"3739","KEGG_SPLICEOSOME","DDX46"
"3740","KEGG_SPLICEOSOME","RBM25"
"3741","KEGG_SPLICEOSOME","PRPF40A"
"3742","KEGG_SPLICEOSOME","THOC3"
"3743","KEGG_SPLICEOSOME","SNU13"
"3744","KEGG_SPLICEOSOME","PRPF40B"
"3745","KEGG_SPLICEOSOME","LSM2"
"3746","KEGG_SPLICEOSOME","SRSF8"
"3747","KEGG_SPLICEOSOME","SF3A2"
"3748","KEGG_SPLICEOSOME","SMNDC1"
"3749","KEGG_SPLICEOSOME","BCAS2"
"3750","KEGG_SPLICEOSOME","NCBP2"
"3751","KEGG_SPLICEOSOME","PRPF8"
"3752","KEGG_SPLICEOSOME","HNRNPA1P60"
"3753","KEGG_SPLICEOSOME","ALYREF"
"3754","KEGG_SPLICEOSOME","DDX39B"
"3755","KEGG_SPLICEOSOME","CWC15"
"3756","KEGG_SPLICEOSOME","DDX23"
"3757","KEGG_SPLICEOSOME","PRPF18"
"3758","KEGG_SPLICEOSOME","CDC5L"
"3759","KEGG_SPLICEOSOME","SF3B5"
"3760","KEGG_SPLICEOSOME","SNRNP40"
"3761","KEGG_SPLICEOSOME","PRPF31"
"3762","KEGG_SPLICEOSOME","SNW1"
"3763","KEGG_SPLICEOSOME","DHX15"
"3764","KEGG_SPLICEOSOME","WBP11"
"3765","KEGG_SPLICEOSOME","HNRNPU"
"3766","KEGG_SPLICEOSOME","CTNNBL1"
"3767","KEGG_SPLICEOSOME","HNRNPK"
"3768","KEGG_SPLICEOSOME","TRA2A"
"3769","KEGG_SPLICEOSOME","SNRNP200"
"3770","KEGG_SPLICEOSOME","HSPA1L"
"3771","KEGG_SPLICEOSOME","HSPA1B"
"3772","KEGG_SPLICEOSOME","RBM22"
"3773","KEGG_SPLICEOSOME","HSPA2"
"3774","KEGG_SPLICEOSOME","HSPA1A"
"3775","KEGG_SPLICEOSOME","ZMAT2"
"3776","KEGG_SPLICEOSOME","PRPF6"
"3777","KEGG_SPLICEOSOME","DHX16"
"3778","KEGG_SPLICEOSOME","U2AF1"
"3779","KEGG_SPLICEOSOME","PRPF38A"
"3780","KEGG_SPLICEOSOME","HNRNPC"
"3781","KEGG_SPLICEOSOME","DDX5"
"3782","KEGG_SPLICEOSOME","DHX8"
"3783","KEGG_SPLICEOSOME","HSPA6"
"3784","KEGG_SPLICEOSOME","DHX38"
"3785","KEGG_SPLICEOSOME","ISY1"
"3786","KEGG_SPLICEOSOME","XAB2"
"3787","KEGG_SPLICEOSOME","SNRPG"
"3788","KEGG_SPLICEOSOME","SNRPE"
"3789","KEGG_SPLICEOSOME","SNRPF"
"3790","KEGG_SPLICEOSOME","SNRPD2"
"3791","KEGG_SPLICEOSOME","SNRPD3"
"3792","KEGG_SPLICEOSOME","SART1"
"3793","KEGG_SPLICEOSOME","SYF2"
"3794","KEGG_SPLICEOSOME","CRNKL1"
"3795","KEGG_SPLICEOSOME","U2SURP"
"3796","KEGG_SPLICEOSOME","HNRNPA1"
"3797","KEGG_SPLICEOSOME","PRPF3"
"3798","KEGG_SPLICEOSOME","AQR"
"3799","KEGG_SPLICEOSOME","PRPF4"
"3800","KEGG_SPLICEOSOME","LSM3"
"3801","KEGG_SPLICEOSOME","SF3B4"
"3802","KEGG_SPLICEOSOME","PPIH"
"3803","KEGG_SPLICEOSOME","SLU7"
"3804","KEGG_SPLICEOSOME","BUD31"
"3805","KEGG_SPLICEOSOME","PHF5A"
"3806","KEGG_SPLICEOSOME","SRSF10"
"3807","KEGG_SPLICEOSOME","SRSF6"
"3808","KEGG_SPLICEOSOME","SNRPA"
"3809","KEGG_SPLICEOSOME","RBM8A"
"3810","KEGG_SPLICEOSOME","SRSF7"
"3811","KEGG_SPLICEOSOME","SNRPA1"
"3812","KEGG_SPLICEOSOME","HNRNPM"
"3813","KEGG_SPLICEOSOME","SNRPB"
"3814","KEGG_SPLICEOSOME","TRA2B"
"3815","KEGG_SPLICEOSOME","SNRPB2"
"3816","KEGG_SPLICEOSOME","PUF60"
"3817","KEGG_SPLICEOSOME","SRSF5"
"3818","KEGG_SPLICEOSOME","SNRNP70"
"3819","KEGG_SPLICEOSOME","PCBP1"
"3820","KEGG_SPLICEOSOME","PPIL1"
"3821","KEGG_SPLICEOSOME","SF3B6"
"3822","KEGG_SPLICEOSOME","SRSF4"
"3823","KEGG_SPLICEOSOME","SRSF3"
"3824","KEGG_SPLICEOSOME","SNRPD1"
"3825","KEGG_SPLICEOSOME","THOC2"
"3826","KEGG_SPLICEOSOME","SNRPC"
"3827","KEGG_SPLICEOSOME","PPIE"
"3828","KEGG_SPLICEOSOME","SRSF2"
"3829","KEGG_SPLICEOSOME","SRSF1"
"3830","KEGG_PROTEASOME","PSMD11"
"3831","KEGG_PROTEASOME","PSMD12"
"3832","KEGG_PROTEASOME","PSMC1P4"
"3833","KEGG_PROTEASOME","PSMD13"
"3834","KEGG_PROTEASOME","PSMB11"
"3835","KEGG_PROTEASOME","PSMA1"
"3836","KEGG_PROTEASOME","PSMD4"
"3837","KEGG_PROTEASOME","POMP"
"3838","KEGG_PROTEASOME","PSMD6"
"3839","KEGG_PROTEASOME","PSMD7"
"3840","KEGG_PROTEASOME","PSMA5"
"3841","KEGG_PROTEASOME","PSMD8"
"3842","KEGG_PROTEASOME","PSMA4"
"3843","KEGG_PROTEASOME","PSMA3"
"3844","KEGG_PROTEASOME","PSMA2"
"3845","KEGG_PROTEASOME","PSMF1"
"3846","KEGG_PROTEASOME","IFNG"
"3847","KEGG_PROTEASOME","PSME4"
"3848","KEGG_PROTEASOME","PSME3"
"3849","KEGG_PROTEASOME","PSMB10"
"3850","KEGG_PROTEASOME","PSMB9"
"3851","KEGG_PROTEASOME","PSMD2"
"3852","KEGG_PROTEASOME","PSMD3"
"3853","KEGG_PROTEASOME","PSMC6"
"3854","KEGG_PROTEASOME","PSMD1"
"3855","KEGG_PROTEASOME","PSMC4"
"3856","KEGG_PROTEASOME","PSMB3"
"3857","KEGG_PROTEASOME","PSMC5"
"3858","KEGG_PROTEASOME","PSMD14"
"3859","KEGG_PROTEASOME","PSMB2"
"3860","KEGG_PROTEASOME","PSME1"
"3861","KEGG_PROTEASOME","PSMC3"
"3862","KEGG_PROTEASOME","PSMB5"
"3863","KEGG_PROTEASOME","PSME2"
"3864","KEGG_PROTEASOME","PSMB4"
"3865","KEGG_PROTEASOME","SEM1"
"3866","KEGG_PROTEASOME","PSMC1"
"3867","KEGG_PROTEASOME","PSMB7"
"3868","KEGG_PROTEASOME","PSMC2"
"3869","KEGG_PROTEASOME","PSMB6"
"3870","KEGG_PROTEASOME","PSMB8"
"3871","KEGG_PROTEASOME","PSMA6"
"3872","KEGG_PROTEASOME","PSMA7"
"3873","KEGG_PROTEASOME","PSMB1"
"3874","KEGG_PROTEASOME","PSMA8"
"3875","KEGG_PROTEASOME","PSMA6P4"
"3876","KEGG_PROTEIN_EXPORT","SRPRA"
"3877","KEGG_PROTEIN_EXPORT","IMMP1L"
"3878","KEGG_PROTEIN_EXPORT","SRP9P1"
"3879","KEGG_PROTEIN_EXPORT","SRP9"
"3880","KEGG_PROTEIN_EXPORT","SRP14"
"3881","KEGG_PROTEIN_EXPORT","SEC61B"
"3882","KEGG_PROTEIN_EXPORT","SEC63"
"3883","KEGG_PROTEIN_EXPORT","SRPRB"
"3884","KEGG_PROTEIN_EXPORT","SRP19"
"3885","KEGG_PROTEIN_EXPORT","SRP54"
"3886","KEGG_PROTEIN_EXPORT","SEC61G"
"3887","KEGG_PROTEIN_EXPORT","HSPA5"
"3888","KEGG_PROTEIN_EXPORT","IMMP2L"
"3889","KEGG_PROTEIN_EXPORT","SEC61A2"
"3890","KEGG_PROTEIN_EXPORT","OXA1L"
"3891","KEGG_PROTEIN_EXPORT","SEC11A"
"3892","KEGG_PROTEIN_EXPORT","SPCS1"
"3893","KEGG_PROTEIN_EXPORT","SEC11C"
"3894","KEGG_PROTEIN_EXPORT","SPCS2"
"3895","KEGG_PROTEIN_EXPORT","SEC62"
"3896","KEGG_PROTEIN_EXPORT","SPCS3"
"3897","KEGG_PROTEIN_EXPORT","SEC61A1"
"3898","KEGG_PROTEIN_EXPORT","SRP72"
"3899","KEGG_PROTEIN_EXPORT","SRP68"
"3900","KEGG_PPAR_SIGNALING_PATHWAY","SLC27A5"
"3901","KEGG_PPAR_SIGNALING_PATHWAY","SLC27A4"
"3902","KEGG_PPAR_SIGNALING_PATHWAY","SORBS1"
"3903","KEGG_PPAR_SIGNALING_PATHWAY","ACADL"
"3904","KEGG_PPAR_SIGNALING_PATHWAY","CYP4A11"
"3905","KEGG_PPAR_SIGNALING_PATHWAY","ACADM"
"3906","KEGG_PPAR_SIGNALING_PATHWAY","APOA2"
"3907","KEGG_PPAR_SIGNALING_PATHWAY","CD36"
"3908","KEGG_PPAR_SIGNALING_PATHWAY","FADS2"
"3909","KEGG_PPAR_SIGNALING_PATHWAY","APOA1"
"3910","KEGG_PPAR_SIGNALING_PATHWAY","CYP7A1"
"3911","KEGG_PPAR_SIGNALING_PATHWAY","SLC27A1"
"3912","KEGG_PPAR_SIGNALING_PATHWAY","SCD"
"3913","KEGG_PPAR_SIGNALING_PATHWAY","CYP8B1"
"3914","KEGG_PPAR_SIGNALING_PATHWAY","UCP1"
"3915","KEGG_PPAR_SIGNALING_PATHWAY","DBI"
"3916","KEGG_PPAR_SIGNALING_PATHWAY","NR1H3"
"3917","KEGG_PPAR_SIGNALING_PATHWAY","ACSL6"
"3918","KEGG_PPAR_SIGNALING_PATHWAY","ME1"
"3919","KEGG_PPAR_SIGNALING_PATHWAY","MMP1"
"3920","KEGG_PPAR_SIGNALING_PATHWAY","GK"
"3921","KEGG_PPAR_SIGNALING_PATHWAY","GK2"
"3922","KEGG_PPAR_SIGNALING_PATHWAY","APOA5"
"3923","KEGG_PPAR_SIGNALING_PATHWAY","RXRB"
"3924","KEGG_PPAR_SIGNALING_PATHWAY","RXRG"
"3925","KEGG_PPAR_SIGNALING_PATHWAY","PLTP"
"3926","KEGG_PPAR_SIGNALING_PATHWAY","PDPK1"
"3927","KEGG_PPAR_SIGNALING_PATHWAY","RXRA"
"3928","KEGG_PPAR_SIGNALING_PATHWAY","ILK"
"3929","KEGG_PPAR_SIGNALING_PATHWAY","APOC3"
"3930","KEGG_PPAR_SIGNALING_PATHWAY","ACOX2"
"3931","KEGG_PPAR_SIGNALING_PATHWAY","ACOX3"
"3932","KEGG_PPAR_SIGNALING_PATHWAY","CYP27A1"
"3933","KEGG_PPAR_SIGNALING_PATHWAY","OLR1"
"3934","KEGG_PPAR_SIGNALING_PATHWAY","CPT2"
"3935","KEGG_PPAR_SIGNALING_PATHWAY","ACAA1"
"3936","KEGG_PPAR_SIGNALING_PATHWAY","CPT1B"
"3937","KEGG_PPAR_SIGNALING_PATHWAY","ANGPTL4"
"3938","KEGG_PPAR_SIGNALING_PATHWAY","SLC27A2"
"3939","KEGG_PPAR_SIGNALING_PATHWAY","LPL"
"3940","KEGG_PPAR_SIGNALING_PATHWAY","FABP1"
"3941","KEGG_PPAR_SIGNALING_PATHWAY","CPT1A"
"3942","KEGG_PPAR_SIGNALING_PATHWAY","PCK2"
"3943","KEGG_PPAR_SIGNALING_PATHWAY","FABP4"
"3944","KEGG_PPAR_SIGNALING_PATHWAY","CPT1C"
"3945","KEGG_PPAR_SIGNALING_PATHWAY","FABP2"
"3946","KEGG_PPAR_SIGNALING_PATHWAY","PCK1"
"3947","KEGG_PPAR_SIGNALING_PATHWAY","SCP2"
"3948","KEGG_PPAR_SIGNALING_PATHWAY","PPARA"
"3949","KEGG_PPAR_SIGNALING_PATHWAY","AQP7"
"3950","KEGG_PPAR_SIGNALING_PATHWAY","PLIN1"
"3951","KEGG_PPAR_SIGNALING_PATHWAY","CYP4A22"
"3952","KEGG_PPAR_SIGNALING_PATHWAY","FABP3"
"3953","KEGG_PPAR_SIGNALING_PATHWAY","FABP5"
"3954","KEGG_PPAR_SIGNALING_PATHWAY","FABP6"
"3955","KEGG_PPAR_SIGNALING_PATHWAY","FABP7"
"3956","KEGG_PPAR_SIGNALING_PATHWAY","ACSL5"
"3957","KEGG_PPAR_SIGNALING_PATHWAY","ADIPOQ"
"3958","KEGG_PPAR_SIGNALING_PATHWAY","SLC27A6"
"3959","KEGG_PPAR_SIGNALING_PATHWAY","HMGCS2"
"3960","KEGG_PPAR_SIGNALING_PATHWAY","EHHADH"
"3961","KEGG_PPAR_SIGNALING_PATHWAY","UBC"
"3962","KEGG_PPAR_SIGNALING_PATHWAY","PPARG"
"3963","KEGG_PPAR_SIGNALING_PATHWAY","PPARD"
"3964","KEGG_PPAR_SIGNALING_PATHWAY","ACSL1"
"3965","KEGG_PPAR_SIGNALING_PATHWAY","SCD5"
"3966","KEGG_PPAR_SIGNALING_PATHWAY","ACOX1"
"3967","KEGG_PPAR_SIGNALING_PATHWAY","ACSL3"
"3968","KEGG_PPAR_SIGNALING_PATHWAY","ACSL4"
"3969","KEGG_BASE_EXCISION_REPAIR","NEIL2"
"3970","KEGG_BASE_EXCISION_REPAIR","MPG"
"3971","KEGG_BASE_EXCISION_REPAIR","SMUG1"
"3972","KEGG_BASE_EXCISION_REPAIR","XRCC1"
"3973","KEGG_BASE_EXCISION_REPAIR","POLE4"
"3974","KEGG_BASE_EXCISION_REPAIR","HMGB1"
"3975","KEGG_BASE_EXCISION_REPAIR","POLE3"
"3976","KEGG_BASE_EXCISION_REPAIR","POLD4"
"3977","KEGG_BASE_EXCISION_REPAIR","MBD4"
"3978","KEGG_BASE_EXCISION_REPAIR","OGG1"
"3979","KEGG_BASE_EXCISION_REPAIR","UNG"
"3980","KEGG_BASE_EXCISION_REPAIR","POLD3"
"3981","KEGG_BASE_EXCISION_REPAIR","PCNA"
"3982","KEGG_BASE_EXCISION_REPAIR","NEIL1"
"3983","KEGG_BASE_EXCISION_REPAIR","POLE2"
"3984","KEGG_BASE_EXCISION_REPAIR","PARP4"
"3985","KEGG_BASE_EXCISION_REPAIR","PARP3"
"3986","KEGG_BASE_EXCISION_REPAIR","PARP2"
"3987","KEGG_BASE_EXCISION_REPAIR","POLB"
"3988","KEGG_BASE_EXCISION_REPAIR","APEX1"
"3989","KEGG_BASE_EXCISION_REPAIR","POLL"
"3990","KEGG_BASE_EXCISION_REPAIR","POLD1"
"3991","KEGG_BASE_EXCISION_REPAIR","POLD2"
"3992","KEGG_BASE_EXCISION_REPAIR","POLE"
"3993","KEGG_BASE_EXCISION_REPAIR","NEIL3"
"3994","KEGG_BASE_EXCISION_REPAIR","TDG"
"3995","KEGG_BASE_EXCISION_REPAIR","APEX2"
"3996","KEGG_BASE_EXCISION_REPAIR","LIG3"
"3997","KEGG_BASE_EXCISION_REPAIR","HMGB1P1"
"3998","KEGG_BASE_EXCISION_REPAIR","NTHL1"
"3999","KEGG_BASE_EXCISION_REPAIR","HMGB1P40"
"4000","KEGG_BASE_EXCISION_REPAIR","FEN1"
"4001","KEGG_BASE_EXCISION_REPAIR","LIG1"
"4002","KEGG_BASE_EXCISION_REPAIR","MUTYH"
"4003","KEGG_BASE_EXCISION_REPAIR","PARP1"
"4004","KEGG_NUCLEOTIDE_EXCISION_REPAIR","MNAT1"
"4005","KEGG_NUCLEOTIDE_EXCISION_REPAIR","POLE4"
"4006","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ERCC4"
"4007","KEGG_NUCLEOTIDE_EXCISION_REPAIR","POLE3"
"4008","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ERCC3"
"4009","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ERCC6"
"4010","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ERCC5"
"4011","KEGG_NUCLEOTIDE_EXCISION_REPAIR","GTF2H5"
"4012","KEGG_NUCLEOTIDE_EXCISION_REPAIR","POLD4"
"4013","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ERCC2"
"4014","KEGG_NUCLEOTIDE_EXCISION_REPAIR","RFC4"
"4015","KEGG_NUCLEOTIDE_EXCISION_REPAIR","CETN2"
"4016","KEGG_NUCLEOTIDE_EXCISION_REPAIR","RFC5"
"4017","KEGG_NUCLEOTIDE_EXCISION_REPAIR","RPA1"
"4018","KEGG_NUCLEOTIDE_EXCISION_REPAIR","RAD23B"
"4019","KEGG_NUCLEOTIDE_EXCISION_REPAIR","RBX1"
"4020","KEGG_NUCLEOTIDE_EXCISION_REPAIR","DDB2"
"4021","KEGG_NUCLEOTIDE_EXCISION_REPAIR","RPA3"
"4022","KEGG_NUCLEOTIDE_EXCISION_REPAIR","POLD3"
"4023","KEGG_NUCLEOTIDE_EXCISION_REPAIR","RPA2"
"4024","KEGG_NUCLEOTIDE_EXCISION_REPAIR","RAD23A"
"4025","KEGG_NUCLEOTIDE_EXCISION_REPAIR","PCNA"
"4026","KEGG_NUCLEOTIDE_EXCISION_REPAIR","RPA4"
"4027","KEGG_NUCLEOTIDE_EXCISION_REPAIR","DDB1"
"4028","KEGG_NUCLEOTIDE_EXCISION_REPAIR","POLE2"
"4029","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ERCC1"
"4030","KEGG_NUCLEOTIDE_EXCISION_REPAIR","POLD1"
"4031","KEGG_NUCLEOTIDE_EXCISION_REPAIR","POLD2"
"4032","KEGG_NUCLEOTIDE_EXCISION_REPAIR","POLE"
"4033","KEGG_NUCLEOTIDE_EXCISION_REPAIR","RFC1"
"4034","KEGG_NUCLEOTIDE_EXCISION_REPAIR","RFC3"
"4035","KEGG_NUCLEOTIDE_EXCISION_REPAIR","RFC2"
"4036","KEGG_NUCLEOTIDE_EXCISION_REPAIR","XPC"
"4037","KEGG_NUCLEOTIDE_EXCISION_REPAIR","XPA"
"4038","KEGG_NUCLEOTIDE_EXCISION_REPAIR","GTF2H2"
"4039","KEGG_NUCLEOTIDE_EXCISION_REPAIR","GTF2H1"
"4040","KEGG_NUCLEOTIDE_EXCISION_REPAIR","CDK7"
"4041","KEGG_NUCLEOTIDE_EXCISION_REPAIR","LIG1"
"4042","KEGG_NUCLEOTIDE_EXCISION_REPAIR","CUL4A"
"4043","KEGG_NUCLEOTIDE_EXCISION_REPAIR","CUL4B"
"4044","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ERCC8"
"4045","KEGG_NUCLEOTIDE_EXCISION_REPAIR","CCNH"
"4046","KEGG_NUCLEOTIDE_EXCISION_REPAIR","GTF2H4"
"4047","KEGG_NUCLEOTIDE_EXCISION_REPAIR","GTF2H3"
"4048","KEGG_MISMATCH_REPAIR","MLH3"
"4049","KEGG_MISMATCH_REPAIR","POLD1"
"4050","KEGG_MISMATCH_REPAIR","MLH1"
"4051","KEGG_MISMATCH_REPAIR","POLD2"
"4052","KEGG_MISMATCH_REPAIR","RFC1"
"4053","KEGG_MISMATCH_REPAIR","MSH2"
"4054","KEGG_MISMATCH_REPAIR","RFC3"
"4055","KEGG_MISMATCH_REPAIR","RFC2"
"4056","KEGG_MISMATCH_REPAIR","MSH3"
"4057","KEGG_MISMATCH_REPAIR","POLD4"
"4058","KEGG_MISMATCH_REPAIR","PMS2"
"4059","KEGG_MISMATCH_REPAIR","RFC4"
"4060","KEGG_MISMATCH_REPAIR","LIG1"
"4061","KEGG_MISMATCH_REPAIR","RFC5"
"4062","KEGG_MISMATCH_REPAIR","RPA1"
"4063","KEGG_MISMATCH_REPAIR","MSH6"
"4064","KEGG_MISMATCH_REPAIR","RPA3"
"4065","KEGG_MISMATCH_REPAIR","POLD3"
"4066","KEGG_MISMATCH_REPAIR","RPA2"
"4067","KEGG_MISMATCH_REPAIR","PCNA"
"4068","KEGG_MISMATCH_REPAIR","SSBP1"
"4069","KEGG_MISMATCH_REPAIR","RPA4"
"4070","KEGG_MISMATCH_REPAIR","EXO1"
"4071","KEGG_HOMOLOGOUS_RECOMBINATION","RAD54L"
"4072","KEGG_HOMOLOGOUS_RECOMBINATION","XRCC3"
"4073","KEGG_HOMOLOGOUS_RECOMBINATION","RAD51B"
"4074","KEGG_HOMOLOGOUS_RECOMBINATION","NBN"
"4075","KEGG_HOMOLOGOUS_RECOMBINATION","RAD52"
"4076","KEGG_HOMOLOGOUS_RECOMBINATION","RAD51D"
"4077","KEGG_HOMOLOGOUS_RECOMBINATION","XRCC2"
"4078","KEGG_HOMOLOGOUS_RECOMBINATION","POLD4"
"4079","KEGG_HOMOLOGOUS_RECOMBINATION","BLM"
"4080","KEGG_HOMOLOGOUS_RECOMBINATION","EME1"
"4081","KEGG_HOMOLOGOUS_RECOMBINATION","RPA1"
"4082","KEGG_HOMOLOGOUS_RECOMBINATION","RAD51"
"4083","KEGG_HOMOLOGOUS_RECOMBINATION","POLD3"
"4084","KEGG_HOMOLOGOUS_RECOMBINATION","RAD50"
"4085","KEGG_HOMOLOGOUS_RECOMBINATION","RPA3"
"4086","KEGG_HOMOLOGOUS_RECOMBINATION","RPA2"
"4087","KEGG_HOMOLOGOUS_RECOMBINATION","RPA4"
"4088","KEGG_HOMOLOGOUS_RECOMBINATION","RAD51C"
"4089","KEGG_HOMOLOGOUS_RECOMBINATION","MRE11"
"4090","KEGG_HOMOLOGOUS_RECOMBINATION","BRCA2"
"4091","KEGG_HOMOLOGOUS_RECOMBINATION","POLD1"
"4092","KEGG_HOMOLOGOUS_RECOMBINATION","POLD2"
"4093","KEGG_HOMOLOGOUS_RECOMBINATION","MUS81"
"4094","KEGG_HOMOLOGOUS_RECOMBINATION","TOP3A"
"4095","KEGG_HOMOLOGOUS_RECOMBINATION","RAD54B"
